label	direct_eigen
Essential.all.trans!inclusive.loss	1.000000000539148
Essential.all.trans!stringent.both	1.0000000023649946
Essential.all.trans!stringent.gain	1.0000000005637062
Essential.all.trans!stringent.loss	0.999999999507819
Essential.lex-smallest.cds!inclusive.both	0.9999998906626171
Essential.lex-smallest.cds!inclusive.gain	0.9872562771981446
Essential.lex-smallest.cds!inclusive.loss	1.0000000005216287
Essential.lex-smallest.cds!stringent.both	1.0000000022366742
Essential.lex-smallest.cds!stringent.gain	1.0000000004616907
Essential.lex-smallest.cds!stringent.loss	0.9999999995373148
Essential.lex-smallest.exon!inclusive.both	1.0000000157158193
Essential.lex-smallest.exon!inclusive.gain	0.9951246260299805
Essential.lex-smallest.exon!inclusive.loss	1.0000000062197743
Essential.lex-smallest.exon!stringent.both	1.0000000300210612
Essential.lex-smallest.exon!stringent.gain	0.9999998597753624
Essential.lex-smallest.exon!stringent.loss	0.9999999957286643
Essential.lex-smallest.intron!inclusive.both	1.0000000144292875
Essential.lex-smallest.intron!inclusive.gain	0.9992657563029113
Essential.lex-smallest.intron!inclusive.loss	1.0000000057716747
Essential.lex-smallest.intron!stringent.both	1.0000000279444394
Essential.lex-smallest.intron!stringent.gain	0.9999999096201889
Essential.lex-smallest.intron!stringent.loss	0.9999999961447666
Essential.lex-smallest.trans!inclusive.both	0.9999999996087205
Essential.lex-smallest.trans!inclusive.gain	0.9969393812777017
Essential.lex-smallest.trans!inclusive.loss	1.0000000005147067
Essential.lex-smallest.trans!stringent.both	1.0000000022426891
Essential.lex-smallest.trans!stringent.gain	1.0000000008231225
Essential.lex-smallest.trans!stringent.loss	0.9999999995402994
GI1.all.cds!inclusive.both	1.0000000003739944
GI1.all.cds!inclusive.gain	0.9999899650066159
GI1.all.cds!inclusive.loss	1.0000000008381642
GI1.all.cds!stringent.both	1.0000000024424895
GI1.all.cds!stringent.gain	1.0000000000135023
GI1.all.cds!stringent.loss	0.9999999993112325
GI1.all.exon!inclusive.both	1.0000000306463335
GI1.all.exon!inclusive.gain	0.9999993207312569
GI1.all.exon!inclusive.loss	1.0000000104030677
GI1.all.exon!stringent.both	1.000000045786262
GI1.all.exon!stringent.gain	1.0000000044631108
GI1.all.exon!stringent.loss	0.9999999909639639
GI1.all.intron!inclusive.both	1.0000000268206064
GI1.all.intron!inclusive.gain	0.9999999748592775
GI1.all.intron!inclusive.loss	1.0000000088971766
GI1.all.intron!stringent.both	1.000000039550422
GI1.all.intron!stringent.gain	1.00000000361213
GI1.all.intron!stringent.loss	0.9999999921565218
GI1.all.trans!inclusive.both	1.000000001636442
GI1.all.trans!inclusive.gain	0.9999939546955043
GI1.all.trans!inclusive.loss	1.000000000837258
GI1.all.trans!stringent.both	1.0000000024124616
GI1.all.trans!stringent.gain	1.0000000001145
GI1.all.trans!stringent.loss	0.9999999993235063
GI1.lex-smallest.cds!inclusive.both	0.9999999664636402
GI1.lex-smallest.cds!inclusive.gain	0.9999954993440894
GI1.lex-smallest.cds!inclusive.loss	1.0000000007933605
GI1.lex-smallest.cds!stringent.both	1.0000000023042521
GI1.lex-smallest.cds!stringent.gain	0.999999999986946
GI1.lex-smallest.cds!stringent.loss	0.9999999993283447
GI1.lex-smallest.exon!inclusive.both	1.0000000274975953
GI1.lex-smallest.exon!inclusive.gain	0.9999999398925542
GI1.lex-smallest.exon!inclusive.loss	1.0000000090323227
GI1.lex-smallest.exon!stringent.both	1.000000039459371
GI1.lex-smallest.exon!stringent.gain	1.0000000020647246
GI1.lex-smallest.exon!stringent.loss	0.9999999916269181
GI1.lex-smallest.intron!inclusive.both	1.0000000258063833
GI1.lex-smallest.intron!inclusive.gain	1.000000032693739
GI1.lex-smallest.intron!inclusive.loss	1.0000000083360658
GI1.lex-smallest.intron!stringent.both	1.0000000373192597
GI1.lex-smallest.intron!stringent.gain	1.0000000021314843
GI1.lex-smallest.intron!stringent.loss	0.9999999922035036
GI1.lex-smallest.trans!inclusive.both	1.00000000179774
GI1.lex-smallest.trans!inclusive.gain	0.9999954594464335
GI1.lex-smallest.trans!inclusive.loss	1.0000000007979613
GI1.lex-smallest.trans!stringent.both	1.0000000022717634
GI1.lex-smallest.trans!stringent.gain	0.9999999999927299
GI1.lex-smallest.trans!stringent.loss	0.9999999993438841
GI2.all.cds!inclusive.both	1.0000000020960649
GI2.all.cds!inclusive.gain	1.000000001027529
GI2.all.cds!inclusive.loss	1.000000000787585
GI2.all.cds!stringent.both	1.0000000029611769
GI2.all.cds!stringent.gain	1.0000000016565447
GI2.all.cds!stringent.loss	0.9999999994716813
GI2.all.exon!inclusive.both	1.0000000160888507
GI2.all.exon!inclusive.gain	1.0000000144484231
GI2.all.exon!inclusive.loss	1.0000000050462734
GI2.all.exon!stringent.both	1.0000000306173855
GI2.all.exon!stringent.gain	1.0000000139673642
GI2.all.exon!stringent.loss	0.9999999968383115
GI2.all.intron!inclusive.both	1.0000000123712565
GI2.all.intron!inclusive.gain	1.0000000110381049
GI2.all.intron!inclusive.loss	1.0000000038513968
GI2.all.intron!stringent.both	1.000000024225515
GI2.all.intron!stringent.gain	1.0000000112563245
GI2.all.intron!stringent.loss	0.9999999975636201
GI2.all.trans!inclusive.both	1.0000000020522717
GI2.all.trans!inclusive.gain	0.9999999965825334
GI2.all.trans!inclusive.loss	1.000000000769934
GI2.all.trans!stringent.both	1.0000000029313485
GI2.all.trans!stringent.gain	1.0000000016271098
GI2.all.trans!stringent.loss	0.9999999994905483
GI2.lex-smallest.cds!inclusive.both	1.0000000019884243
GI2.lex-smallest.cds!inclusive.gain	1.0000000009547205
GI2.lex-smallest.cds!inclusive.loss	1.0000000007482504
GI2.lex-smallest.cds!stringent.both	1.000000002843039
GI2.lex-smallest.cds!stringent.gain	1.0000000016803892
GI2.lex-smallest.cds!stringent.loss	0.9999999995134458
GI2.lex-smallest.exon!inclusive.both	1.0000000137237783
GI2.lex-smallest.exon!inclusive.gain	1.0000000114119592
GI2.lex-smallest.exon!inclusive.loss	1.0000000040709298
GI2.lex-smallest.exon!stringent.both	1.0000000263368516
GI2.lex-smallest.exon!stringent.gain	1.0000000136349956
GI2.lex-smallest.exon!stringent.loss	0.999999997510242
GI2.lex-smallest.intron!inclusive.both	1.0000000119830539
GI2.lex-smallest.intron!inclusive.gain	1.0000000102296813
GI2.lex-smallest.intron!inclusive.loss	1.0000000034588166
GI2.lex-smallest.intron!stringent.both	1.0000000236995885
GI2.lex-smallest.intron!stringent.gain	1.0000000121674413
GI2.lex-smallest.intron!stringent.loss	0.99999999794385
GI2.lex-smallest.trans!inclusive.both	1.0000000019594575
GI2.lex-smallest.trans!inclusive.gain	1.0000000005657104
GI2.lex-smallest.trans!inclusive.loss	1.0000000007435945
GI2.lex-smallest.trans!stringent.both	1.0000000028311375
GI2.lex-smallest.trans!stringent.gain	1.0000000016993171
GI2.lex-smallest.trans!stringent.loss	0.9999999995329562
GI3.all.cds!inclusive.both	0.22103510640812307
GI3.all.cds!inclusive.gain	0.8062803597604579
GI3.all.cds!inclusive.loss	0.4904038622974394
GI3.all.cds!stringent.both	0.9376465390177876
GI3.all.cds!stringent.gain	0.7996381267865789
GI3.all.cds!stringent.loss	0.9285524795007511
GI3.all.exon!inclusive.both	0.9849635166717682
GI3.all.exon!inclusive.gain	0.941575234880665
GI3.all.exon!inclusive.loss	0.9931741328507092
GI3.all.exon!stringent.both	0.9999988256302108
GI3.all.exon!stringent.gain	0.9234684273939557
GI3.all.exon!stringent.loss	0.999995886374093
GI3.all.intron!inclusive.both	0.9995923877593115
GI3.all.intron!inclusive.gain	0.9799073556550768
GI3.all.intron!inclusive.loss	0.9999408432818291
GI3.all.intron!stringent.both	0.9999996794480219
GI3.all.intron!stringent.gain	0.9475200405995614
GI3.all.intron!stringent.loss	0.9999995538614477
GI3.all.trans!inclusive.both	0.17261376166577902
GI3.all.trans!inclusive.gain	0.7731010647801235
GI3.all.trans!inclusive.loss	0.4622097486629095
GI3.all.trans!stringent.both	0.8985630979736151
GI3.all.trans!stringent.gain	0.8060560491769602
GI3.all.trans!stringent.loss	0.8972794648944551
GI3.lex-smallest.cds!inclusive.both	0.2884817089979583
GI3.lex-smallest.cds!inclusive.gain	0.8261468510032358
GI3.lex-smallest.cds!inclusive.loss	0.5298643328124967
GI3.lex-smallest.cds!stringent.both	0.8627517066083457
GI3.lex-smallest.cds!stringent.gain	0.7627456599318517
GI3.lex-smallest.cds!stringent.loss	0.8316300063951435
GI3.lex-smallest.exon!inclusive.both	0.9959119934614685
GI3.lex-smallest.exon!inclusive.gain	0.9673435943450736
GI3.lex-smallest.exon!inclusive.loss	0.9988221157186045
GI3.lex-smallest.exon!stringent.both	0.9999996393650267
GI3.lex-smallest.exon!stringent.gain	0.9436335217199912
GI3.lex-smallest.exon!stringent.loss	0.9999969129635232
GI3.lex-smallest.intron!inclusive.both	0.9998095809304383
GI3.lex-smallest.intron!inclusive.gain	0.991698696197949
GI3.lex-smallest.intron!inclusive.loss	0.9999690931473639
GI3.lex-smallest.intron!stringent.both	0.9999999522205626
GI3.lex-smallest.intron!stringent.gain	0.9638268828686103
GI3.lex-smallest.intron!stringent.loss	0.9999996194709811
GI3.lex-smallest.trans!inclusive.both	0.19807242278460507
GI3.lex-smallest.trans!inclusive.gain	0.6867244824530833
GI3.lex-smallest.trans!inclusive.loss	0.5511092912696621
GI3.lex-smallest.trans!stringent.both	0.8941625614608418
GI3.lex-smallest.trans!stringent.gain	0.7632891923324376
GI3.lex-smallest.trans!stringent.loss	0.8990913443031014
HI1.all.cds!inclusive.both	1.0000000018151178
HI1.all.cds!inclusive.gain	0.9999899618650413
HI1.all.cds!inclusive.loss	1.0000000002870437
HI1.all.cds!stringent.both	1.0000000032579401
HI1.all.cds!stringent.gain	0.9999999607758197
HI1.all.cds!stringent.loss	0.9999999996898437
HI1.all.exon!inclusive.both	1.00000001971917
HI1.all.exon!inclusive.gain	0.9999035872135782
HI1.all.exon!inclusive.loss	1.0000000008859224
HI1.all.exon!stringent.both	1.000000041235924
HI1.all.exon!stringent.gain	1.0000000085360885
HI1.all.exon!stringent.loss	0.9999999995539186
HI1.all.intron!inclusive.both	1.0000000167097682
HI1.all.intron!inclusive.gain	0.9999939756460932
HI1.all.intron!inclusive.loss	1.0000000012731933
HI1.all.intron!stringent.both	1.0000000335202723
HI1.all.intron!stringent.gain	0.9999999002176566
HI1.all.intron!stringent.loss	0.9999999991712859
HI1.all.trans!inclusive.both	1.0000000017979827
HI1.all.trans!inclusive.gain	0.9999776049248097
HI1.all.trans!inclusive.loss	1.0000000002770966
HI1.all.trans!stringent.both	1.0000000032291996
HI1.all.trans!stringent.gain	0.9999999980836922
HI1.all.trans!stringent.loss	0.9999999997071399
HI1.lex-smallest.cds!inclusive.both	1.0000000016784307
HI1.lex-smallest.cds!inclusive.gain	0.999937165907027
HI1.lex-smallest.cds!inclusive.loss	1.0000000002333724
HI1.lex-smallest.cds!stringent.both	1.0000000031339906
HI1.lex-smallest.cds!stringent.gain	0.9999998883229153
HI1.lex-smallest.cds!stringent.loss	0.9999999997152254
HI1.lex-smallest.exon!inclusive.both	1.0000000170061207
HI1.lex-smallest.exon!inclusive.gain	0.9996881856134314
HI1.lex-smallest.exon!inclusive.loss	1.0000000003987086
HI1.lex-smallest.exon!stringent.both	1.0000000355586731
HI1.lex-smallest.exon!stringent.gain	0.9999999086908439
HI1.lex-smallest.exon!stringent.loss	0.9999999995783125
HI1.lex-smallest.intron!inclusive.both	1.0000000155451414
HI1.lex-smallest.intron!inclusive.gain	0.9999882253111714
HI1.lex-smallest.intron!inclusive.loss	1.0000000002397975
HI1.lex-smallest.intron!stringent.both	1.0000000326632466
HI1.lex-smallest.intron!stringent.gain	0.999999957524918
HI1.lex-smallest.intron!stringent.loss	0.9999999997883162
HI1.lex-smallest.trans!inclusive.both	1.000000001675701
HI1.lex-smallest.trans!inclusive.gain	0.9998599123986663
HI1.lex-smallest.trans!inclusive.loss	1.000000000218118
HI1.lex-smallest.trans!stringent.both	1.0000000031242946
HI1.lex-smallest.trans!stringent.gain	0.9999999845832078
HI1.lex-smallest.trans!stringent.loss	0.9999999997323641
HI2.all.cds!inclusive.both	1.0000000018743254
HI2.all.cds!inclusive.gain	0.9999948403640662
HI2.all.cds!inclusive.loss	1.0000000005249774
HI2.all.cds!stringent.both	1.0000000029232752
HI2.all.cds!stringent.gain	0.9999999996619298
HI2.all.cds!stringent.loss	0.9999999995403517
HI2.all.exon!inclusive.both	1.0000000190665919
HI2.all.exon!inclusive.gain	0.9999873809576695
HI2.all.exon!inclusive.loss	1.0000000038783383
HI2.all.exon!stringent.both	1.0000000390069343
HI2.all.exon!stringent.gain	0.9999959474854415
HI2.all.exon!stringent.loss	0.9999999976300867
HI2.all.intron!inclusive.both	1.0000000155974929
HI2.all.intron!inclusive.gain	0.9999990541353663
HI2.all.intron!inclusive.loss	1.000000003091428
HI2.all.intron!stringent.both	1.0000000327414615
HI2.all.intron!stringent.gain	0.9999971060507032
HI2.all.intron!stringent.loss	0.9999999982359351
HI2.all.trans!inclusive.both	1.0000000018843755
HI2.all.trans!inclusive.gain	0.9999985847815025
HI2.all.trans!inclusive.loss	1.0000000005088088
HI2.all.trans!stringent.both	1.0000000029021916
HI2.all.trans!stringent.gain	1.0000000006496916
HI2.all.trans!stringent.loss	0.9999999995588555
HI2.lex-smallest.cds!inclusive.both	1.0000000018182742
HI2.lex-smallest.cds!inclusive.gain	0.9999978241187713
HI2.lex-smallest.cds!inclusive.loss	1.0000000005137295
HI2.lex-smallest.cds!stringent.both	1.0000000027832758
HI2.lex-smallest.cds!stringent.gain	1.0000000005764413
HI2.lex-smallest.cds!stringent.loss	0.9999999996225439
HI2.lex-smallest.exon!inclusive.both	1.000000016518851
HI2.lex-smallest.exon!inclusive.gain	0.9999873025285785
HI2.lex-smallest.exon!inclusive.loss	1.0000000032940253
HI2.lex-smallest.exon!stringent.both	1.0000000336227344
HI2.lex-smallest.exon!stringent.gain	0.9999964322550707
HI2.lex-smallest.exon!stringent.loss	0.9999999983777986
HI2.lex-smallest.intron!inclusive.both	1.0000000149270762
HI2.lex-smallest.intron!inclusive.gain	0.9999993426316751
HI2.lex-smallest.intron!inclusive.loss	1.0000000029036364
HI2.lex-smallest.intron!stringent.both	1.0000000310899957
HI2.lex-smallest.intron!stringent.gain	0.9999989611039151
HI2.lex-smallest.intron!stringent.loss	0.9999999986641883
HI2.lex-smallest.trans!inclusive.both	1.0000000018150919
HI2.lex-smallest.trans!inclusive.gain	0.9999997143654128
HI2.lex-smallest.trans!inclusive.loss	1.0000000004978673
HI2.lex-smallest.trans!stringent.both	1.000000002759705
HI2.lex-smallest.trans!stringent.gain	1.0000000008096916
HI2.lex-smallest.trans!stringent.loss	0.9999999996289011
HI3.all.cds!inclusive.both	0.0006942186596314398
HI3.all.cds!inclusive.gain	0.029886685626582452
HI3.all.cds!inclusive.loss	0.08908948994398108
HI3.all.cds!stringent.both	0.9655562509288722
HI3.all.cds!stringent.gain	0.6141086314641996
HI3.all.cds!stringent.loss	0.9854702049568662
HI3.all.exon!inclusive.both	0.8253466801060453
HI3.all.exon!inclusive.gain	0.41369571841238784
HI3.all.exon!inclusive.loss	0.9992037038177174
HI3.all.exon!stringent.both	1.0000000492916397
HI3.all.exon!stringent.gain	0.8704811262129716
HI3.all.exon!stringent.loss	0.9999999927077184
HI3.all.intron!inclusive.both	0.8705549675598697
HI3.all.intron!inclusive.gain	0.5871395584909274
HI3.all.intron!inclusive.loss	0.9987688675656041
HI3.all.intron!stringent.both	0.9999998976584125
HI3.all.intron!stringent.gain	0.9158259249918513
HI3.all.intron!stringent.loss	0.999999990736151
HI3.all.trans!inclusive.both	2.834129553744929e-05
HI3.all.trans!inclusive.gain	0.0050752119256304825
HI3.all.trans!inclusive.loss	0.028657162242975615
HI3.all.trans!stringent.both	0.8299119161788789
HI3.all.trans!stringent.gain	0.3543033753383966
HI3.all.trans!stringent.loss	0.9448874411251826
HI3.lex-smallest.cds!inclusive.both	0.0010369831041792325
HI3.lex-smallest.cds!inclusive.gain	0.0563693818463088
HI3.lex-smallest.cds!inclusive.loss	0.08660702575559984
HI3.lex-smallest.cds!stringent.both	0.8884539913090783
HI3.lex-smallest.cds!stringent.gain	0.6413090528004457
HI3.lex-smallest.cds!stringent.loss	0.9367646317038465
HI3.lex-smallest.exon!inclusive.both	0.8371590060004152
HI3.lex-smallest.exon!inclusive.gain	0.49339222180181835
HI3.lex-smallest.exon!inclusive.loss	0.9991062856067279
HI3.lex-smallest.exon!stringent.both	1.000000010071648
HI3.lex-smallest.exon!stringent.gain	0.8988412106524557
HI3.lex-smallest.exon!stringent.loss	0.9999999928337925
HI3.lex-smallest.intron!inclusive.both	0.8847675918648009
HI3.lex-smallest.intron!inclusive.gain	0.721432696794874
HI3.lex-smallest.intron!inclusive.loss	0.9984958856542374
HI3.lex-smallest.intron!stringent.both	0.9999999399051992
HI3.lex-smallest.intron!stringent.gain	0.9509081231696768
HI3.lex-smallest.intron!stringent.loss	0.9999999912135673
HI3.lex-smallest.trans!inclusive.both	0.00012508516314286308
HI3.lex-smallest.trans!inclusive.gain	0.00727787174057994
HI3.lex-smallest.trans!inclusive.loss	0.0581660144835462
HI3.lex-smallest.trans!stringent.both	0.8407226867878094
HI3.lex-smallest.trans!stringent.gain	0.45952869674217683
HI3.lex-smallest.trans!stringent.loss	0.9416923902164901
HPO-dom.all.cds!inclusive.both	0.9756908070251574
HPO-dom.all.cds!inclusive.gain	0.3180520340911864
HPO-dom.all.cds!inclusive.loss	0.9957897558708885
HPO-dom.all.cds!stringent.both	0.9984016965222205
HPO-dom.all.cds!stringent.gain	0.7212870053322895
HPO-dom.all.cds!stringent.loss	0.9990476619336358
HPO-dom.all.exon!inclusive.both	0.6252352944764108
HPO-dom.all.exon!inclusive.gain	0.5057060330409376
HPO-dom.all.exon!inclusive.loss	0.6201267446852784
HPO-dom.all.exon!stringent.both	0.9978308433430159
HPO-dom.all.exon!stringent.gain	0.7083830687057899
HPO-dom.all.exon!stringent.loss	0.9979376816371042
HPO-dom.all.intron!inclusive.both	0.828678170366476
HPO-dom.all.intron!inclusive.gain	0.6816946084816419
HPO-dom.all.intron!inclusive.loss	0.7552650284789366
HPO-dom.all.intron!stringent.both	0.9969028623022346
HPO-dom.all.intron!stringent.gain	0.7062408927996358
HPO-dom.all.intron!stringent.loss	0.9978354790921254
HPO-dom.all.trans!inclusive.both	0.9928523821586765
HPO-dom.all.trans!inclusive.gain	0.3537323214607145
HPO-dom.all.trans!inclusive.loss	0.9996826957097162
HPO-dom.all.trans!stringent.both	0.9997597128379897
HPO-dom.all.trans!stringent.gain	0.9131297433700727
HPO-dom.all.trans!stringent.loss	0.999783330727049
HPO-dom.lex-smallest.cds!inclusive.both	0.9754921833797497
HPO-dom.lex-smallest.cds!inclusive.gain	0.3523909796968052
HPO-dom.lex-smallest.cds!inclusive.loss	0.9983926085340626
HPO-dom.lex-smallest.cds!stringent.both	0.9976510600043693
HPO-dom.lex-smallest.cds!stringent.gain	0.8485334574151963
HPO-dom.lex-smallest.cds!stringent.loss	0.9989714736318471
HPO-dom.lex-smallest.exon!inclusive.both	0.5468852711244566
HPO-dom.lex-smallest.exon!inclusive.gain	0.5537667445292754
HPO-dom.lex-smallest.exon!inclusive.loss	0.48240778043298393
HPO-dom.lex-smallest.exon!stringent.both	0.9888819541951845
HPO-dom.lex-smallest.exon!stringent.gain	0.6710490324716328
HPO-dom.lex-smallest.exon!stringent.loss	0.9941212895403796
HPO-dom.lex-smallest.intron!inclusive.both	0.7229712368318992
HPO-dom.lex-smallest.intron!inclusive.gain	0.6594512325380408
HPO-dom.lex-smallest.intron!inclusive.loss	0.6275315756467087
HPO-dom.lex-smallest.intron!stringent.both	0.9885091770446702
HPO-dom.lex-smallest.intron!stringent.gain	0.697869719770808
HPO-dom.lex-smallest.intron!stringent.loss	0.9935441755261628
HPO-dom.lex-smallest.trans!inclusive.both	0.9908950995317494
HPO-dom.lex-smallest.trans!inclusive.gain	0.3417438887103372
HPO-dom.lex-smallest.trans!inclusive.loss	0.9998664382357632
HPO-dom.lex-smallest.trans!stringent.both	0.9998305227762077
HPO-dom.lex-smallest.trans!stringent.gain	0.9613903448582033
HPO-dom.lex-smallest.trans!stringent.loss	0.9998991652260514
HPO-rec.all.cds!inclusive.both	0.9926119007069856
HPO-rec.all.cds!inclusive.gain	0.8009225350832823
HPO-rec.all.cds!inclusive.loss	0.9997671164545971
HPO-rec.all.cds!stringent.both	0.9999962640160729
HPO-rec.all.cds!stringent.gain	0.9956349899295619
HPO-rec.all.cds!stringent.loss	0.9999995223348972
HPO-rec.all.exon!inclusive.both	0.9995619202064845
HPO-rec.all.exon!inclusive.gain	0.8755346471779687
HPO-rec.all.exon!inclusive.loss	0.9999858929348429
HPO-rec.all.exon!stringent.both	1.0000000150246795
HPO-rec.all.exon!stringent.gain	0.8441171482677312
HPO-rec.all.exon!stringent.loss	0.9999999976466457
HPO-rec.all.intron!inclusive.both	0.9998072065329706
HPO-rec.all.intron!inclusive.gain	0.8811433024800004
HPO-rec.all.intron!inclusive.loss	0.9999926598415243
HPO-rec.all.intron!stringent.both	1.0000000023255367
HPO-rec.all.intron!stringent.gain	0.8139399574957915
HPO-rec.all.intron!stringent.loss	0.9999999980927581
HPO-rec.all.trans!inclusive.both	0.9676507998315068
HPO-rec.all.trans!inclusive.gain	0.6564304887295391
HPO-rec.all.trans!inclusive.loss	0.9988281350166683
HPO-rec.all.trans!stringent.both	0.9999899960909887
HPO-rec.all.trans!stringent.gain	0.9934048632516963
HPO-rec.all.trans!stringent.loss	0.9999981859341747
HPO-rec.lex-smallest.cds!inclusive.both	0.9990832650295745
HPO-rec.lex-smallest.cds!inclusive.gain	0.8826998870927831
HPO-rec.lex-smallest.cds!inclusive.loss	0.9999784767283848
HPO-rec.lex-smallest.cds!stringent.both	0.9999938609925928
HPO-rec.lex-smallest.cds!stringent.gain	0.9977273068181721
HPO-rec.lex-smallest.cds!stringent.loss	0.9999989369882467
HPO-rec.lex-smallest.exon!inclusive.both	0.999961052826938
HPO-rec.lex-smallest.exon!inclusive.gain	0.9418151226025995
HPO-rec.lex-smallest.exon!inclusive.loss	0.9999994617061768
HPO-rec.lex-smallest.exon!stringent.both	1.0000000133992273
HPO-rec.lex-smallest.exon!stringent.gain	0.8942661565890343
HPO-rec.lex-smallest.exon!stringent.loss	0.9999999979358937
HPO-rec.lex-smallest.intron!inclusive.both	0.9999824374835258
HPO-rec.lex-smallest.intron!inclusive.gain	0.9620049970300731
HPO-rec.lex-smallest.intron!inclusive.loss	0.9999996727886266
HPO-rec.lex-smallest.intron!stringent.both	1.000000011882432
HPO-rec.lex-smallest.intron!stringent.gain	0.904781667846344
HPO-rec.lex-smallest.intron!stringent.loss	0.9999999981367479
HPO-rec.lex-smallest.trans!inclusive.both	0.9973523996337235
HPO-rec.lex-smallest.trans!inclusive.gain	0.7896993679137877
HPO-rec.lex-smallest.trans!inclusive.loss	0.9999525056346971
HPO-rec.lex-smallest.trans!stringent.both	0.999995410232845
HPO-rec.lex-smallest.trans!stringent.gain	0.9976117467761458
HPO-rec.lex-smallest.trans!stringent.loss	0.9999990142564472
ISCA-gain.all.cds!inclusive.both	0.10208099759252148
ISCA-gain.all.cds!inclusive.gain	0.7796763291937466
ISCA-gain.all.cds!inclusive.loss	0.0547675718798362
ISCA-gain.all.cds!stringent.both	0.6921565504526054
ISCA-gain.all.cds!stringent.gain	0.8465988128491867
ISCA-gain.all.cds!stringent.loss	0.6193202849838291
ISCA-gain.all.exon!inclusive.both	0.020054597674850135
ISCA-gain.all.exon!inclusive.gain	0.45036740695271643
ISCA-gain.all.exon!inclusive.loss	0.0072077650260910335
ISCA-gain.all.exon!stringent.both	0.9865466334746248
ISCA-gain.all.exon!stringent.gain	0.8402591423750388
ISCA-gain.all.exon!stringent.loss	0.9588781414328063
ISCA-gain.all.intron!inclusive.both	0.02480703134215259
ISCA-gain.all.intron!inclusive.gain	0.5259697037878794
ISCA-gain.all.intron!inclusive.loss	0.009473855816294889
ISCA-gain.all.intron!stringent.both	0.979009600875977
ISCA-gain.all.intron!stringent.gain	0.8837776616165051
ISCA-gain.all.intron!stringent.loss	0.9545238093881186
ISCA-gain.all.trans!inclusive.both	0.3726387719166658
ISCA-gain.all.trans!inclusive.gain	0.7226181518189533
ISCA-gain.all.trans!inclusive.loss	0.26052046524539046
ISCA-gain.all.trans!stringent.both	0.6662057443054646
ISCA-gain.all.trans!stringent.gain	0.8955018097369557
ISCA-gain.all.trans!stringent.loss	0.5923795147841235
ISCA-gain.lex-smallest.cds!inclusive.both	0.27975296965887797
ISCA-gain.lex-smallest.cds!inclusive.gain	0.9063518642852928
ISCA-gain.lex-smallest.cds!inclusive.loss	0.18147412503955482
ISCA-gain.lex-smallest.cds!stringent.both	0.8688734604005234
ISCA-gain.lex-smallest.cds!stringent.gain	0.9999999999833125
ISCA-gain.lex-smallest.cds!stringent.loss	0.8243719622588973
ISCA-gain.lex-smallest.exon!inclusive.both	0.021910281714075296
ISCA-gain.lex-smallest.exon!inclusive.gain	0.6527631747996292
ISCA-gain.lex-smallest.exon!inclusive.loss	0.00410883282481966
ISCA-gain.lex-smallest.exon!stringent.both	0.9929616539186247
ISCA-gain.lex-smallest.exon!stringent.gain	0.9999999994846938
ISCA-gain.lex-smallest.exon!stringent.loss	0.9786733591490545
ISCA-gain.lex-smallest.intron!inclusive.both	0.026426229474191574
ISCA-gain.lex-smallest.intron!inclusive.gain	0.7125143682035721
ISCA-gain.lex-smallest.intron!inclusive.loss	0.005449217209550454
ISCA-gain.lex-smallest.intron!stringent.both	0.9853340343343071
ISCA-gain.lex-smallest.intron!stringent.gain	0.9999999995109321
ISCA-gain.lex-smallest.intron!stringent.loss	0.9690491050016349
ISCA-gain.lex-smallest.trans!inclusive.both	0.4547914515792148
ISCA-gain.lex-smallest.trans!inclusive.gain	0.9532995021439341
ISCA-gain.lex-smallest.trans!inclusive.loss	0.33331475355970924
ISCA-gain.lex-smallest.trans!stringent.both	0.8235588968303709
ISCA-gain.lex-smallest.trans!stringent.gain	0.9999999999833123
ISCA-gain.lex-smallest.trans!stringent.loss	0.7702986023080388
ISCA-loss.all.cds!inclusive.both	0.9967023273251733
ISCA-loss.all.cds!inclusive.gain	0.7186338860590044
ISCA-loss.all.cds!inclusive.loss	0.9992725055483316
ISCA-loss.all.cds!stringent.both	0.9999874267314804
ISCA-loss.all.cds!stringent.gain	0.9177776128497682
ISCA-loss.all.cds!stringent.loss	0.9999813725600635
ISCA-loss.all.exon!inclusive.both	0.9531307646863275
ISCA-loss.all.exon!inclusive.gain	0.3425675495972729
ISCA-loss.all.exon!inclusive.loss	0.997586420900312
ISCA-loss.all.exon!stringent.both	0.9962725504250656
ISCA-loss.all.exon!stringent.gain	0.5055577709399449
ISCA-loss.all.exon!stringent.loss	0.9994789808582775
ISCA-loss.all.intron!inclusive.both	0.9921926432692701
ISCA-loss.all.intron!inclusive.gain	0.5492047112566131
ISCA-loss.all.intron!inclusive.loss	0.9995528377324658
ISCA-loss.all.intron!stringent.both	0.9990359200015463
ISCA-loss.all.intron!stringent.gain	0.530587604095502
ISCA-loss.all.intron!stringent.loss	0.9999172985600704
ISCA-loss.all.trans!inclusive.both	0.9997263972370151
ISCA-loss.all.trans!inclusive.gain	0.6021534975898134
ISCA-loss.all.trans!inclusive.loss	0.9999883364886855
ISCA-loss.all.trans!stringent.both	0.9999990604899114
ISCA-loss.all.trans!stringent.gain	0.9636144179616233
ISCA-loss.all.trans!stringent.loss	0.9999984393576159
ISCA-loss.lex-smallest.cds!inclusive.both	0.998243511321413
ISCA-loss.lex-smallest.cds!inclusive.gain	0.8393595340936625
